"bill","date","status","status.prev"
"hr4204-116",2019-09-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4205-116",2019-08-23,"A. INTRODUCTION IN HOUSE",NA
"hr4205-116",2019-09-04,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4206-116",2019-08-23,"A. INTRODUCTION IN HOUSE",NA
"hr4207-116",2019-08-23,"A. INTRODUCTION IN HOUSE",NA
"hr4207-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4208-116",2019-08-23,"A. INTRODUCTION IN HOUSE",NA
"hr4209-116",2019-08-27,"A. INTRODUCTION IN HOUSE",NA
"hr4210-116",2019-08-27,"A. INTRODUCTION IN HOUSE",NA
"hr4211-116",2019-08-27,"A. INTRODUCTION IN HOUSE",NA
"hr4211-116",2019-09-04,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4212-116",2019-08-27,"A. INTRODUCTION IN HOUSE",NA
"hr4213-116",2019-08-27,"A. INTRODUCTION IN HOUSE",NA
"hr4214-116",2019-08-27,"A. INTRODUCTION IN HOUSE",NA
"hr4215-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4216-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4217-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4217-116",2019-09-06,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4218-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4218-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4219-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4220-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4221-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4222-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4223-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4224-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4224-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4225-116",2019-08-30,"A. INTRODUCTION IN HOUSE",NA
"hr4225-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4226-116",2019-09-03,"A. INTRODUCTION IN HOUSE",NA
"hr4227-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4228-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4229-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4230-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4230-116",2019-09-10,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4231-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4232-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4233-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4234-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4234-116",2019-09-11,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4235-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4236-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4237-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4237-116",2019-09-10,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4238-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4239-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4240-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4241-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4242-116",2019-09-06,"A. INTRODUCTION IN HOUSE",NA
"hr4242-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4243-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4244-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4245-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4246-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4247-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4247-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4248-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4249-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4250-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4250-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4251-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4251-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4252-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4253-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4254-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4255-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4256-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4257-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4257-116",2019-09-24,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4258-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4258-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4259-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4260-116",2019-09-09,"A. INTRODUCTION IN HOUSE",NA
"hr4261-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4262-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4263-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4264-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4264-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4265-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4266-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4266-116",2019-09-11,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4267-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4268-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4269-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4270-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4270-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4271-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4272-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4272-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4273-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4273-116",2019-09-11,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4274-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4275-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4275-116",2019-09-11,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4276-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4277-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4277-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4278-116",2019-09-10,"A. INTRODUCTION IN HOUSE",NA
"hr4279-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4280-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4281-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4281-116",2019-09-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4282-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4282-116",2019-09-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4283-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4283-116",2019-09-24,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4284-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4285-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4285-116",2019-09-17,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr4285-116",2019-09-18,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr4285-116",2019-09-19,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr4285-116",2019-09-23,"J. PASSED SENATE VOTE","F. REFERRED TO SENATE"
"hr4285-116",2019-09-24,"K. RESOLVING DIFFERENCES","J. PASSED SENATE VOTE"
"hr4285-116",2019-09-30,"L. TO PRESIDENT","K. RESOLVING DIFFERENCES"
"hr4286-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4287-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4287-116",2019-09-24,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4288-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4289-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4289-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4290-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4290-116",2019-09-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4291-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4292-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4293-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4293-116",2019-09-12,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4294-116",2019-09-11,"A. INTRODUCTION IN HOUSE",NA
"hr4295-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4296-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4297-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4297-116",2019-09-24,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4298-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4299-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4299-116",2019-09-13,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4300-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4300-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4301-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4301-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4302-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4302-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4303-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4303-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4304-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4305-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4305-116",2019-09-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4306-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4306-116",2019-09-13,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4307-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4307-116",2019-09-13,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4308-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4309-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4309-116",2019-09-13,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4310-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4311-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4311-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4312-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4312-116",2019-09-24,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4313-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4313-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4314-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4314-116",2019-09-24,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4315-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4316-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4317-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4318-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4319-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4319-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4320-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4320-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4321-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4322-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4322-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4323-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4323-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4324-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4324-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4325-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4325-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4326-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4327-116",2019-09-12,"A. INTRODUCTION IN HOUSE",NA
"hr4328-116",2019-09-13,"A. INTRODUCTION IN HOUSE",NA
"hr4328-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4329-116",2019-09-13,"A. INTRODUCTION IN HOUSE",NA
"hr4329-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4330-116",2019-09-13,"A. INTRODUCTION IN HOUSE",NA
"hr4330-116",2019-09-23,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4331-116",2019-09-13,"A. INTRODUCTION IN HOUSE",NA
"hr4331-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4332-116",2019-09-13,"A. INTRODUCTION IN HOUSE",NA
"hr4333-116",2019-09-13,"A. INTRODUCTION IN HOUSE",NA
"hr4333-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4334-116",2019-09-16,"A. INTRODUCTION IN HOUSE",NA
"hr4334-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4335-116",2019-09-16,"A. INTRODUCTION IN HOUSE",NA
"hr4335-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4336-116",2019-09-16,"A. INTRODUCTION IN HOUSE",NA
"hr4337-116",2019-09-16,"A. INTRODUCTION IN HOUSE",NA
"hr4337-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4338-116",2019-09-16,"A. INTRODUCTION IN HOUSE",NA
"hr4338-116",2019-09-17,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4339-116",2019-09-16,"A. INTRODUCTION IN HOUSE",NA
"hr4339-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4340-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4340-116",2019-09-17,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4341-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4341-116",2019-09-17,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4342-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4343-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4344-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4344-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4345-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4346-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4346-116",2019-09-17,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4347-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4347-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4348-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4348-116",2019-09-17,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4349-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4350-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4351-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4352-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4353-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4354-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4355-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4355-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4356-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4356-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4357-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4358-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4358-116",2019-09-18,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4359-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4359-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4360-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4360-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4361-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4361-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4362-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4363-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4364-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4364-116",2019-09-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4365-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4366-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4367-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4368-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4368-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4369-116",2019-09-17,"A. INTRODUCTION IN HOUSE",NA
"hr4369-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4370-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4370-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4371-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4372-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4372-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4373-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4373-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4374-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4374-116",2019-09-19,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4375-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4375-116",2019-09-19,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4376-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4376-116",2019-09-19,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4377-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4378-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4378-116",2019-09-19,"C. ON HOUSE CALENDAR","A. INTRODUCTION IN HOUSE"
"hr4378-116",2019-09-19,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr4378-116",2019-09-19,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr4378-116",2019-09-19,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr4378-116",2019-09-23,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
"hr4378-116",2019-09-26,"J. PASSED SENATE VOTE","H. ON SENATE CALENDAR"
"hr4378-116",2019-09-26,"K. RESOLVING DIFFERENCES","J. PASSED SENATE VOTE"
"hr4378-116",2019-09-27,"L. TO PRESIDENT","K. RESOLVING DIFFERENCES"
"hr4379-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4380-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4381-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4382-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4383-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4383-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4384-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4385-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4386-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4386-116",2019-09-19,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4387-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4387-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4388-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4389-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4390-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4390-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4391-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4392-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4393-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4394-116",2019-09-18,"A. INTRODUCTION IN HOUSE",NA
"hr4394-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4395-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4396-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4397-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4398-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4398-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4399-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4400-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4401-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4402-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4402-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4403-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4404-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4405-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4405-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4406-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4406-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4407-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4407-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4408-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4409-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4410-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4411-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4412-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4413-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4413-116",2019-09-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr4414-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4415-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4416-116",2019-09-19,"A. INTRODUCTION IN HOUSE",NA
"hr4416-116",2019-10-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
