"bill","date","status","status.prev"
"s1490-116",2019-05-15,"A. INTRODUCTION IN SENATE",NA
"s1491-116",2019-05-15,"A. INTRODUCTION IN SENATE",NA
"s1492-116",2019-05-15,"A. INTRODUCTION IN SENATE",NA
"s1493-116",2019-05-15,"A. INTRODUCTION IN SENATE",NA
"s1494-116",2019-05-15,"A. INTRODUCTION IN SENATE",NA
"s1494-116",2019-06-11,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1494-116",2019-08-16,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1495-116",2019-05-15,"A. INTRODUCTION IN SENATE",NA
"s1496-116",2019-05-15,"A. INTRODUCTION IN SENATE",NA
"s1497-116",2019-05-15,"A. INTRODUCTION IN SENATE",NA
"s1498-116",2019-05-15,"A. INTRODUCTION IN SENATE",NA
"s1499-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1500-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1501-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1502-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1503-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1504-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1505-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1506-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1507-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1507-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1507-116",2019-06-19,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1508-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1509-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1510-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1511-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1512-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1513-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1514-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1515-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1516-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1517-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1518-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1519-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1520-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1521-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1521-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1521-116",2019-07-22,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1522-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1523-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1524-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1525-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1526-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1527-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1528-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1529-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1530-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1531-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1532-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1533-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1534-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1535-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1536-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1537-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1538-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1539-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1539-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1539-116",2019-09-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1540-116",2019-05-16,"A. INTRODUCTION IN SENATE",NA
"s1541-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1542-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1543-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1544-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1545-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1546-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1547-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1548-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1549-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1550-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1551-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1552-116",2019-05-20,"A. INTRODUCTION IN SENATE",NA
"s1553-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1554-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1555-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1556-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1557-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1558-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1559-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1560-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1561-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1562-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1563-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1564-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1565-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1566-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1567-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1568-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1569-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1570-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1570-116",2019-07-18,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1571-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1572-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1573-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1574-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1575-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1576-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1577-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1578-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1579-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1580-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1581-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1582-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1582-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1583-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1584-116",2019-05-21,"A. INTRODUCTION IN SENATE",NA
"s1585-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1586-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1587-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1588-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1589-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1589-116",2019-05-22,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s1589-116",2019-06-11,"B. SENATE COMMITTEE CONSIDERATION","C. ON SENATE CALENDAR"
"s1590-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1590-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1590-116",2019-09-26,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1591-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1592-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1593-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1593-116",2019-07-09,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1594-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1595-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1596-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1597-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1598-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1599-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1600-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1601-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1601-116",2019-07-10,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1602-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1602-116",2019-07-09,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1603-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1604-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1605-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1606-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1607-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1608-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1609-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1610-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1611-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1611-116",2019-07-10,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1612-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1613-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1614-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1615-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1616-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1617-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1618-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1619-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1620-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1621-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1622-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1623-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1624-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1625-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1625-116",2019-07-24,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1626-116",2019-05-22,"A. INTRODUCTION IN SENATE",NA
"s1627-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1628-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1629-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1630-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1631-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1632-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1633-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1634-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1635-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1636-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1637-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1638-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1639-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1640-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1641-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1642-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1643-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1644-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1645-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1646-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1647-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1648-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1649-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1650-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1651-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1652-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1653-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1654-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1655-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1656-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1657-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1658-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1659-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1660-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1661-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1662-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1663-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1664-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1665-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1666-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1667-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1668-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1669-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1670-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1671-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1672-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1673-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1674-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1675-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1676-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1677-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1678-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1678-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1678-116",2019-09-26,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1679-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1680-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1681-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1682-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1683-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1684-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1685-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1685-116",2019-07-09,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1685-116",2019-09-25,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1686-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1687-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1688-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1689-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1689-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1689-116",2019-06-19,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1689-116",2019-07-23,"B. SENATE COMMITTEE CONSIDERATION","C. ON SENATE CALENDAR"
"s1689-116",2019-09-09,"E. PASSED SENATE VOTE","B. SENATE COMMITTEE CONSIDERATION"
"s1689-116",2019-09-10,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s1689-116",2019-09-17,"J. PASSED HOUSE VOTE","F. REFERRED TO HOUSE"
"s1689-116",2019-09-23,"L. TO PRESIDENT","J. PASSED HOUSE VOTE"
"s1690-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1691-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1692-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1693-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1693-116",2019-05-28,"F. REFERRED TO HOUSE","A. INTRODUCTION IN SENATE"
"s1693-116",2019-05-30,"J. PASSED HOUSE VOTE","F. REFERRED TO HOUSE"
"s1693-116",2019-05-31,"L. TO PRESIDENT","J. PASSED HOUSE VOTE"
"s1694-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1694-116",2019-07-10,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1694-116",2019-07-16,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1694-116",2019-07-18,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s1694-116",2019-07-18,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s1695-116",2019-05-23,"A. INTRODUCTION IN SENATE",NA
"s1696-116",2019-06-03,"A. INTRODUCTION IN SENATE",NA
"s1697-116",2019-06-03,"A. INTRODUCTION IN SENATE",NA
"s1698-116",2019-06-03,"A. INTRODUCTION IN SENATE",NA
"s1699-116",2019-06-03,"A. INTRODUCTION IN SENATE",NA
"s1700-116",2019-06-03,"A. INTRODUCTION IN SENATE",NA
"s1701-116",2019-06-03,"A. INTRODUCTION IN SENATE",NA
"s1702-116",2019-06-03,"A. INTRODUCTION IN SENATE",NA
"s1703-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1704-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1705-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1705-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1706-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1706-116",2019-07-16,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1706-116",2019-09-24,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1707-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1708-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1709-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1710-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1711-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1712-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1713-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1714-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1715-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1716-116",2019-06-04,"A. INTRODUCTION IN SENATE",NA
"s1717-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1718-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1719-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1720-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1721-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1722-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1723-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1724-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1725-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1726-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1727-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1728-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1729-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1730-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1731-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1732-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1733-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1734-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1735-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1736-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1737-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1738-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1739-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1739-116",2019-09-11,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1740-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1741-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1741-116",2019-07-09,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1742-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1743-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1744-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1745-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1746-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1747-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1748-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1749-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1749-116",2019-06-10,"F. REFERRED TO HOUSE","A. INTRODUCTION IN SENATE"
"s1749-116",2019-07-09,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s1749-116",2019-07-09,"J. PASSED HOUSE VOTE","G. HOUSE COMMITTEE CONSIDERATION"
"s1749-116",2019-07-15,"L. TO PRESIDENT","J. PASSED HOUSE VOTE"
"s1750-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1751-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1751-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1752-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1753-116",2019-06-05,"A. INTRODUCTION IN SENATE",NA
"s1754-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1755-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1756-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1757-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1758-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1758-116",2019-06-26,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1759-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1759-116",2019-06-19,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s1759-116",2019-06-19,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s1759-116",2019-07-30,"E. PASSED SENATE VOTE","C. ON SENATE CALENDAR"
"s1759-116",2019-07-31,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s1760-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1761-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1762-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1763-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1764-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1765-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1766-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1767-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1768-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1769-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1770-116",2019-06-10,"A. INTRODUCTION IN SENATE",NA
"s1771-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1772-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1773-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1774-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1775-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1776-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1777-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1778-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1779-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1780-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1781-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1782-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1783-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1784-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1785-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1786-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1787-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1788-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1789-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1790-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1790-116",2019-06-11,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s1790-116",2019-06-13,"D. SENATE DEBATE","C. ON SENATE CALENDAR"
"s1790-116",2019-06-27,"E. PASSED SENATE VOTE","D. SENATE DEBATE"
"s1790-116",2019-06-28,"F. REFERRED TO HOUSE","E. PASSED SENATE VOTE"
"s1790-116",2019-09-17,"J. PASSED HOUSE VOTE","F. REFERRED TO HOUSE"
"s1790-116",2019-09-17,"K. RESOLVING DIFFERENCES","J. PASSED HOUSE VOTE"
"s1791-116",2019-06-11,"A. INTRODUCTION IN SENATE",NA
"s1792-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1793-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1794-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1795-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1796-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1797-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1798-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1799-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1800-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1801-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1802-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
"s1803-116",2019-06-12,"A. INTRODUCTION IN SENATE",NA
