_action_text,_bill,_date,_id,_time,_type
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry. (Sponsor introductory remarks on measure: CR S4633)",s2026-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s2027-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2028-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2029-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2030-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s2031-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S4633-4634),s2032-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2033-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2034-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2035-116,2019-06-27,1,,IntroReferral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s2035-116,2019-07-24,2,,Committee
"Senate Committee on Commerce, Science, and Transportation discharged by Unanimous Consent.",s2035-116,2019-09-10,3,,Discharge
Passed Senate without amendment by Unanimous Consent.,s2035-116,2019-09-10,4,,Floor
"Senate Committee on Commerce, Science, and Transportation discharged by Unanimous Consent. (consideration: CR S5411)",s2035-116,2019-09-10,5,,Discharge
Passed Senate without amendment by Unanimous Consent. (text: CR S5411),s2035-116,2019-09-10,6,,Floor
Message on Senate action sent to the House.,s2035-116,2019-09-11,7,,Floor
Received in the House.,s2035-116,2019-09-11,8,,Floor
Referred to the House Committee on Homeland Security.,s2035-116,2019-09-11,9,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S4634; text: CR S4634-4635)",s2036-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2037-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2038-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2039-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2040-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s2041-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs. (text: CR S4635)",s2042-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2043-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s2044-116,2019-06-27,1,,IntroReferral
Committee on Energy and Natural Resources Senate Subcommittee on Water and Power. Hearings held.,s2044-116,2019-07-18,2,,Committee
Committee on Energy and Natural Resources. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2044-116,2019-09-25,3,,Committee
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2045-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2046-116,2019-06-27,1,,IntroReferral
"Introduced in the Senate, read twice, considered, read the third time, and passed without amendment by Unanimous Consent. (consideration: CR S4648-4649; text: CR S4635, S4649)",s2047-116,2019-06-27,1,,Floor
Considered by unanimous consent. (consideration: CR H5263-5264),s2047-116,2019-06-28,2,,Floor
On passage Passed without objection. (text: CR H5263-5264),s2047-116,2019-06-28,3,,Floor
Message on Senate action sent to the House.,s2047-116,2019-06-28,4,,Floor
Received in the House.,s2047-116,2019-06-28,5,,Floor
Ms. DeGette asked unanimous consent to take from the Speaker's table and consider.,s2047-116,2019-06-28,6,,Floor
Considered by unanimous consent.,s2047-116,2019-06-28,7,,Floor
On passage Passed without objection.,s2047-116,2019-06-28,8,,Floor
Motion to reconsider laid on the table Agreed to without objection.,s2047-116,2019-06-28,9,,Floor
Presented to President.,s2047-116,2019-06-28,10,,Floor
Signed by President.,s2047-116,2019-07-05,11,,President
Became Public Law No: 116-29.,s2047-116,2019-07-05,12,,President
Read twice and referred to the Committee on Energy and Natural Resources.,s2048-116,2019-06-28,1,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on Energy. Hearings held.,s2048-116,2019-07-09,2,,Committee
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S4678)",s2049-116,2019-06-28,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2049-116,2019-06-28,2,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s2050-116,2019-06-28,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2051-116,2019-06-28,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s2052-116,2019-06-28,1,,IntroReferral
Senate Committee on Armed Services discharged by Unanimous Consent.,s2052-116,2019-07-31,2,,Discharge
Measure laid before Senate by unanimous consent. (consideration: CR S5217),s2052-116,2019-07-31,3,,Floor
Passed Senate with an amendment by Unanimous Consent. (text: CR S5217),s2052-116,2019-07-31,4,,Floor
Message on Senate action sent to the House.,s2052-116,2019-07-31,5,,Floor
Received in the House.,s2052-116,2019-08-02,6,,Floor
Referred to the House Committee on Armed Services.,s2052-116,2019-08-02,7,,IntroReferral
Read twice and referred to the Committee on Rules and Administration.,s2053-116,2019-06-28,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2054-116,2019-07-08,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2055-116,2019-07-08,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2056-116,2019-07-08,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s2057-116,2019-07-08,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s2058-116,2019-07-09,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2059-116,2019-07-09,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s2060-116,2019-07-09,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2061-116,2019-07-09,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2062-116,2019-07-09,1,,IntroReferral
Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S4732),s2063-116,2019-07-09,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2063-116,2019-07-09,2,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2064-116,2019-07-09,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2065-116,2019-07-09,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2065-116,2019-07-24,2,,Committee
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment in the nature of a substitute. With written report No. 116-93.,s2065-116,2019-09-10,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 197.,s2065-116,2019-09-10,4,,Calendars
Read twice and referred to the Committee on Foreign Relations.,s2066-116,2019-07-09,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2067-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2068-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s2069-116,2019-07-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2070-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Indian Affairs.,s2071-116,2019-07-10,1,,IntroReferral
Committee on Indian Affairs. Ordered to be reported without amendment favorably.,s2071-116,2019-07-17,2,,Committee
Read twice and referred to the Committee on Veterans' Affairs.,s2072-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s2073-116,2019-07-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2074-116,2019-07-10,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2075-116,2019-07-10,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2076-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s2077-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2078-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2079-116,2019-07-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2080-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2081-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2082-116,2019-07-10,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation. (Sponsor introductory remarks on measure: CR S4775-4776)",s2083-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s2084-116,2019-07-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2085-116,2019-07-10,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s2086-116,2019-07-11,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2087-116,2019-07-11,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2088-116,2019-07-11,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2089-116,2019-07-11,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2090-116,2019-07-11,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2091-116,2019-07-11,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s2092-116,2019-07-11,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s2093-116,2019-07-11,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s2094-116,2019-07-11,1,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on Energy. Hearings held.,s2094-116,2019-09-11,2,,Committee
Committee on Energy and Natural Resources. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2094-116,2019-09-25,3,,Committee
Read twice and referred to the Committee on Energy and Natural Resources.,s2095-116,2019-07-11,1,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on Energy. Hearings held.,s2095-116,2019-09-11,2,,Committee
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s2095-116,2019-09-25,3,,Committee
Read twice and referred to the Committee on Veterans' Affairs.,s2096-116,2019-07-11,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2097-116,2019-07-11,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2098-116,2019-07-11,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s2099-116,2019-07-11,1,,IntroReferral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s2099-116,2019-09-25,2,,Committee
Committee on Environment and Public Works. Reported by Senator Barrasso without amendment. Without written report.,s2099-116,2019-09-25,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 223.,s2099-116,2019-09-25,4,,Calendars
