_active,_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_top_subject,_type
False,hr3381-116,2019-01-20 00:06:00,"To amend the Higher Education Act of 1965 to increase transparency and reporting on campus sexual violence, and for other purposes.",False,False,116,Hold Accountable and Lend Transparency on Campus Sexual Violence Act,Education,hr
False,hr3382-116,2019-01-20 00:06:00,"To amend the public participation requirements of the Comprehensive Environmental Response, Compensation, and Liability Act of 1980, and for other purposes.",False,False,116,Community Cleanup Act,Environmental Protection,hr
False,hr3383-116,2019-01-20 00:06:00,"To amend title 49, United States Code, with respect to minimum levels of financial responsibility for the transportation of property, and for other purposes.",False,False,116,Safe And Fair Environment on Highways Achieved through Underwriting Levels Act,Transportation and Public Works,hr
True,hr3384-116,2019-01-20 00:06:00,"To authorize Federal agencies to establish prize competitions for innovation or adaptation management development relating to coral reef ecosystems, and for other purposes.",False,False,116,Coral Reef Sustainability Through Innovation Act of 2019,Public Lands and Natural Resources,hr
False,hr3385-116,2019-01-20 00:06:00,"To provide for the establishment of a Commission on the Advancement of Social Enterprise, and for other purposes.",False,False,116,Social Enterprise Ecosystem and Economic Development Commission Act of 2019,Government Operations and Politics,hr
False,hr3386-116,2019-01-20 00:06:00,To amend title XI of the Social Security Act to require hospitals and critical access hospitals to provide uninsured individuals with access to the lowest negotiated rate for items and services furnished to such individuals.,False,False,116,Protect the Uninsured Act of 2019,Social Welfare,hr
False,hr3387-116,2019-01-20 00:06:00,"To create a pilot program for the Junior Reserve Officers' Training Corps program at Lucy Garrett Beckham High School, and for other purposes.",False,False,116,"To create a pilot program for the Junior Reserve Officers' Training Corps program at Lucy Garrett Beckham High School, and for other purposes.",Education,hr
False,hr3388-116,2019-01-20 00:06:00,To direct the Secretary of Transportation to establish the Strengthening Mobility and Revolutionizing Transportation (SMART) Challenge Grant Program to promote technological innovation in our Nation's communities.,False,False,116,Moving and Fostering Innovation to Revolutionize Smarter Transportation Act,Transportation and Public Works,hr
False,hr3389-116,2019-01-20 00:06:00,"To require the establishment of a Consumer Price Index for Elderly Consumers to compute cost-of-living increases for Social Security benefits under title II of the Social Security Act and to provide, in the case of elderly beneficiaries under such title, for an annual cost-of-living increase which is not less than 3 percent.",False,False,116,Guaranteed 3 Percent COLA for Seniors Act of 2019,Social Welfare,hr
False,hr3390-116,2019-01-20 00:06:00,"To incentivize manufacturers to relocate production to Opportunity Zones in the United States, and for other purposes.",False,False,116,Incentivizing Investment and Job Creation in Opportunity Zones Act of 2019,Taxation,hr
False,hr3391-116,2019-01-20 00:06:00,To amend the Higher Education Act of 1965 to provide for in-State tuition rates for refugees and asylees.,False,False,116,To Offer Refugees College Help (TORCH) Act,Education,hr
False,hr3392-116,2019-01-20 00:06:00,To prohibit Federal funding of National Public Radio and the use of Federal funds to acquire radio content.,False,False,116,To prohibit Federal funding of National Public Radio and the use of Federal funds to acquire radio content.,"Science, Technology, Communications",hr
False,hr3393-116,2019-01-20 00:06:00,To amend the Communications Act of 1934 to prohibit Federal funding for the Corporation for Public Broadcasting after fiscal year 2021.,False,False,116,To amend the Communications Act of 1934 to prohibit Federal funding for the Corporation for Public Broadcasting after fiscal year 2021.,"Science, Technology, Communications",hr
False,hr3394-116,2019-01-20 00:06:00,"To amend the Fair Labor Standards Act of 1938 to strengthen the provisions relating to child labor, and for other purposes.",False,False,116,Children's Act for Responsible Employment and Farm Safety of 2019,Labor and Employment,hr
False,hr3395-116,2019-01-20 00:06:00,"To amend the Federal Election Campaign Act of 1971 to clarify the treatment of information sought or obtained for political advantage from foreign nationals, to require political committees under such Act to acknowledge in writing that they are aware of the provisions of such Act which prohibit the solicitation, acceptance, or receipt of money and other things of value from foreign nationals in elections, and for other purposes.",False,False,116,Prohibiting Foreign Election Assistance Act of 2019,Government Operations and Politics,hr
False,hr3396-116,2019-01-20 00:06:00,"To expand the research activities of the National Institutes of Health with respect to functional gastrointestinal and motility disorders, and for other purposes.",False,False,116,Functional Gastrointestinal and Motility Disorders Research Enhancement Act of 2019,Health,hr
False,hr3397-116,2019-01-20 00:06:00,To amend the Internal Revenue Code to increase the exclusion for employer-provided dependent care assistance and to allow individuals to carry forward dependent care flexible spending arrangement account balances.,False,False,116,Child and Dependent Care Modernization Act of 2019,Taxation,hr
False,hr3398-116,2019-01-21 00:06:00,"To provide low-income individuals with opportunities to enter and follow a career pathway in the health professions, to extend and expand demonstration projects, and for other purposes.",False,False,116,Pathways to Health Careers Act,Health,hr
True,hr3399-116,2019-01-21 00:06:00,"To amend the Nutria Eradication and Control Act of 2003 to include California in the program, and for other purposes.",False,False,116,"To amend the Nutria Eradication and Control Act of 2003 to include California in the program, and for other purposes.",Environmental Protection,hr
False,hr3400-116,2019-01-21 00:06:00,"To amend title 10, United States Code, to authorize the enlistment in the Armed Forces of certain aliens who are unlawfully present in the United States and were younger than 15 years of age when they initially entered the United States, but who are otherwise qualified for enlistment, and to provide a mechanism by which such aliens, by reason of their honorable service in the Armed Forces, may be lawfully admitted to the United States for permanent residence.",False,False,116,Encourage New Legalized Immigrants to Start Training Act,Armed Forces and National Security,hr
True,hr3401-116,2019-01-21 00:06:00,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes.",True,True,116,"Emergency Supplemental Appropriations for Humanitarian Assistance and Security at the Southern Border Act, 2019",Immigration,hr
False,hr3402-116,2019-01-21 00:06:00,"To amend chapter 2 of title 1, United States Code, to establish the style for amending laws.",False,False,116,Readable Legislation Act of 2019,Congress,hr
False,hr3403-116,2019-01-21 00:06:00,"To require all bills, resolutions, and other documents of Congress to be created, transmitted, and published in searchable electronic formats, and for other purposes.",False,False,116,Searchable Legislation Act of 2019,Congress,hr
False,hr3404-116,2019-01-21 00:06:00,"To amend the National Firearms Act to require that local chief law enforcement officers be notified of, and provided a 90-day period to deny, firearm transfers.",False,False,116,Empowering Law Enforcement for Safer Firearm Transfers Act of 2019,Taxation,hr
